"NAME","Year","Total_Avg_Annual_Pay_Total","Total_Avg_Annual_Pay_Black_Business","Total_Avg_Employees_Total","Total_Avg_Employees_Black_Business","Total_Sum_of_Firms_Total","Total_Sum_of_Firms_Black_Business"
"Tampa-St. Petersburg-Clearwater, FL Metro Area",2020,1258672.35851319,35312.4444444444,27409.2877697842,1095.38888888889,2380183,6878
"Tampa-St. Petersburg-Clearwater, FL Metro Area",2021,1559874.42413381,86784.5833333333,30066.495818399,2128.94444444444,2467557,12726
"Terre Haute, IN Metro Area",2018,24899.2434077079,0,694.837728194726,0,17515,0
"Terre Haute, IN Metro Area",2019,33302.625250501,0,970.787575150301,1,35753,0
"Terre Haute, IN Metro Area",2020,46498.1479289941,50.4,1395.09861932939,2.4,45104,24
"Terre Haute, IN Metro Area",2021,70870.4635514019,81.6,1779.76822429907,1.8,62202,16
"Texarkana, TX-AR Metro Area",2018,27465.1329479769,0,721.578034682081,1,25345,0
"Texarkana, TX-AR Metro Area",2019,16746.9248120301,0,416.868421052632,1,9232,0
"Texarkana, TX-AR Metro Area",2020,53232.7920962199,89.3333333333333,1491.26804123711,5.8,49488,7
"Texarkana, TX-AR Metro Area",2021,42227.1698113208,89.7222222222222,1001.59862778731,15.7222222222222,43000,45
"The Villages, FL Metro Area",2018,9015.80869565217,0,235.930434782609,1,9868,0
"The Villages, FL Metro Area",2019,23728.9487704918,0,750.764344262295,1,19987,0
"The Villages, FL Metro Area",2020,20565.9583333333,4600.33333333333,625.654761904762,85,23884,15
"The Villages, FL Metro Area",2021,18701.8868274583,4035.6,498.779220779221,65.4,25163,8
"Toledo, OH Metro Area",2018,224628.479166667,1996.66666666667,5051.73076923077,61.7619047619048,199850,342
"Toledo, OH Metro Area",2019,238274.21086262,6327.75,5536.03674121406,244,201615,449
"Toledo, OH Metro Area",2020,248408.712286159,4779.28571428571,6090.3265940902,280.238095238095,238710,495
"Toledo, OH Metro Area",2021,286417.807352941,3415.37037037037,5680.45882352941,157.777777777778,280212,751
"Topeka, KS Metro Area",2018,60335.6723842196,0,1409.8627787307,1,69457,0
"Topeka, KS Metro Area",2019,77967.7441471572,0,1790.65886287625,1,65687,0
"Topeka, KS Metro Area",2020,72665.9439102564,0,1670.36858974359,1,88282,0
"Topeka, KS Metro Area",2021,78231.08,1686.125,1816.3424,51.4375,92230,139
"Trenton, NJ Metro Area",2018,160054.038819876,1911.08333333333,2384.4347826087,84.5,105660,304
"Trenton, NJ Metro Area",2019,226098.546407186,6342.26666666667,3354.54041916168,174.8,171670,849
"Trenton, NJ Metro Area",2020,238815.200284091,1215.76666666667,3746.99005681818,30.0666666666667,177791,51
"Trenton, NJ Metro Area",2021,252185.463519313,2981.17857142857,3470.68669527897,103,184424,717
"Tucson, AZ Metro Area",2018,235842.91369863,0,6200.22602739726,1,361115,0
"Tucson, AZ Metro Area",2019,275575.708913649,0,6915.75766016713,1,369920,0
"Tucson, AZ Metro Area",2020,259352.826254826,472.724137931034,6411.68597168597,17.7586206896552,446847,54
"Tucson, AZ Metro Area",2021,320706.295685279,101.925925925926,7139.70939086294,4.14814814814815,487397,55
"Tulsa, OK Metro Area",2018,427396.229110512,0,9681.05795148248,1,465183,0
"Tulsa, OK Metro Area",2019,416237.878378378,884.04347826087,8887.53783783784,19.4782608695652,474436,85
"Tulsa, OK Metro Area",2020,441127.610275689,9361.78787878788,9720.51127819549,142.636363636364,547935,1086
"Tulsa, OK Metro Area",2021,437124.081683168,572.375,8513.66955445545,19.09375,600949,145
"Tuscaloosa, AL Metro Area",2018,86272.8581687612,0,1760.45421903052,1,61013,0
"Tuscaloosa, AL Metro Area",2019,73403.0090415913,0,1892.90415913201,1,71622,0
"Tuscaloosa, AL Metro Area",2020,70738.8372827804,14.7619047619048,1865.47709320695,1.33333333333333,76281,11
"Tuscaloosa, AL Metro Area",2021,93301.4051446945,9.42857142857143,1854.78778135048,1,104304,34
"Tyler, TX Metro Area",2018,84916.5523349436,0,2054.59581320451,1,82147,0
"Tyler, TX Metro Area",2019,66466.2077922078,0,1791.99837662338,1,74428,0
"Tyler, TX Metro Area",2020,59704.8223583461,304.15,1311.35068912711,16.75,59999,11
"Tyler, TX Metro Area",2021,91300.3726067747,1016.52380952381,2162.62592047128,52.7619047619048,138279,189
"Urban Honolulu, HI Metro Area",2018,326377.039893617,0,7170.4295212766,1,406005,0
"Urban Honolulu, HI Metro Area",2019,340223.88844086,0,7547.03897849462,1,408219,0
"Urban Honolulu, HI Metro Area",2020,304742.628826531,5158.29166666667,7299.67729591837,189.208333333333,474895,187
"Urban Honolulu, HI Metro Area",2021,416701.12640801,5416.16666666667,8401.73466833542,117.75,511022,517
"Utica-Rome, NY Metro Area",2018,59017.2216216216,0,1560.46846846847,1,66853,0
"Utica-Rome, NY Metro Area",2019,40952.7363013699,0,949.376712328767,1,37206,0
"Utica-Rome, NY Metro Area",2020,127519.280487805,0.727272727272727,2711.0243902439,1,103208,4
"Utica-Rome, NY Metro Area",2021,91686.9915110357,40.7368421052632,2062.19694397284,1.21052631578947,129868,17
"Valdosta, GA Metro Area",2018,12915.073664825,0,361.918968692449,1,8841,0
"Valdosta, GA Metro Area",2019,9377.40150093809,0,266.393996247655,1,10314,0
"Valdosta, GA Metro Area",2020,21983.9536541889,11.2105263157895,581.75935828877,1.26315789473684,25374,9
"Valdosta, GA Metro Area",2021,38746.275862069,3894.08,1041.46633825944,79.72,58829,451
"Vallejo-Fairfield, CA Metro Area",2018,107832.3552,0,2119.0496,1,106162,0
"Vallejo-Fairfield, CA Metro Area",2019,125807.166921899,0,2192.60949464012,1,110437,0
"Vallejo-Fairfield, CA Metro Area",2020,128191.115497076,36.15,2490.08918128655,3.35,124947,8
"Vallejo-Fairfield, CA Metro Area",2021,72688.1654465593,1.44444444444444,1419.97364568082,1,72624,5
"Victoria, TX Metro Area",2018,28771.8208661417,0,743.773622047244,1,25993,0
"Victoria, TX Metro Area",2019,9429.2695473251,0,225.349794238683,1,5701,0
"Victoria, TX Metro Area",2020,18099.3930530165,0,414.859232175503,1,22295,0
"Victoria, TX Metro Area",2021,12565.4564831261,0,263.079928952043,1,13163,0
"Vineland-Bridgeton, NJ Metro Area",2018,17361.7025948104,0,471.614770459082,1,12298,0
"Vineland-Bridgeton, NJ Metro Area",2019,14120.7762376238,0,344.110891089109,1,4397,0
"Vineland-Bridgeton, NJ Metro Area",2020,35777.6750902527,1.8,807.074007220217,1,35347,1
"Vineland-Bridgeton, NJ Metro Area",2021,16389.4306306306,26.8,336.156756756757,1.4,11994,10
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2018,528308.534530387,33405.65625,12857.6878453039,1343.28125,673379,6132
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2019,540052.667125172,46000.8611111111,13383.2640990371,1469.97222222222,665893,5524
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2020,458350.657760814,39804.7027027027,10547.6183206107,1826.81081081081,581707,10415
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2021,676457.718471338,77322.8571428571,14366.349044586,2353.54285714286,924229,8161
"Visalia-Porterville, CA Metro Area",2018,63491.6338880484,0,4274.67776096823,1,101180,0
"Visalia-Porterville, CA Metro Area",2019,35901.0662739323,0,1055.41384388807,1,51556,0
"Visalia-Porterville, CA Metro Area",2020,106610.20058997,3949.88888888889,2566.5412979351,238.777777777778,143971,11
"Visalia-Porterville, CA Metro Area",2021,105787.194174757,355.052631578947,2421.51040221914,8.94736842105263,148952,36
"Waco, TX Metro Area",2018,81362.9795918367,0,2344.41496598639,1,68332,0
"Waco, TX Metro Area",2019,43030.8685121107,0,1098.58650519031,1,36381,0
"Waco, TX Metro Area",2020,81425.4790697674,427,2129.9503875969,18.75,93564,17
"Waco, TX Metro Area",2021,102229.304216867,0,2546.82981927711,1,118288,0
"Walla Walla, WA Metro Area",2018,8147.49361702128,0,229.406382978723,1,9790,0
"Walla Walla, WA Metro Area",2019,19238.8490153173,0,391.415754923414,0,18658,0
"Walla Walla, WA Metro Area",2020,21817.8330019881,0,466.487077534791,0,21873,0
"Walla Walla, WA Metro Area",2021,26488.2529182879,0,502.315175097276,1,31317,0
"Warner Robins, GA Metro Area",2018,19972.7970204842,0,606.398510242086,1,24184,0
"Warner Robins, GA Metro Area",2019,26990.3040152964,0,893.797323135755,1,42186,0
"Warner Robins, GA Metro Area",2020,46061.0263157895,258.95652173913,1218.10526315789,6.95652173913043,50488,10
"Warner Robins, GA Metro Area",2021,54126.2594417077,63.36,1509.21674876847,1.04,78764,49
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2018,3549293.98883375,569618.054054054,56896.0545905707,11707.1621621622,3135558,37911
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2019,3509553.24907975,635669.648648649,55083.1938650307,13665.4054054054,3109899,46856
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020,3989357.82075472,730000.631578947,64376.4728773585,14682.6315789474,4013669,52090
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021,4746075.30023364,942390.512820513,62440.4345794393,16116.2564102564,4097628,59123
"Waterloo-Cedar Falls, IA Metro Area",2018,50584.8151571164,0,1360.21626617375,1,48814,0
"Waterloo-Cedar Falls, IA Metro Area",2019,59644.6029962547,0,1547.91573033708,1,40764,0
"Waterloo-Cedar Falls, IA Metro Area",2020,79033.3485915493,4.45454545454545,1722.07570422535,1.18181818181818,66701,2
"Waterloo-Cedar Falls, IA Metro Area",2021,82482.9068965517,0,1891.08103448276,1,75080,0
"Watertown-Fort Drum, NY Metro Area",2018,24926.0748792271,0,598.333333333333,0,24146,0
"Watertown-Fort Drum, NY Metro Area",2019,10011.2457264957,0,248.715811965812,1,4521,0
"Watertown-Fort Drum, NY Metro Area",2020,34849.9368421053,0,986.52,0,38128,0
"Watertown-Fort Drum, NY Metro Area",2021,41523.0403225806,1384.6,967.159274193548,117.2,47680,172
"Wausau, WI Metro Area",2018,70462.7891566265,0,1945.30522088353,1,56411,0
"Wausau, WI Metro Area",2019,77234.2913043478,0,1657.01739130435,0,41197,0
"Wausau, WI Metro Area",2020,97813.0508806262,204,1936.38356164384,32.3333333333333,61905,8
"Wausau, WI Metro Area",2021,108244.105860113,0,2059.22873345936,1,51654,0
"Weirton-Steubenville, WV-OH Metro Area",2018,14765.3764705882,0,420.689411764706,1,12265,0
"Weirton-Steubenville, WV-OH Metro Area",2019,25850.8671023965,0,743.217864923747,1,19882,0
"Weirton-Steubenville, WV-OH Metro Area",2020,19148.8127659574,0,438.097872340426,0,5128,0
"Weirton-Steubenville, WV-OH Metro Area",2021,34345.7556468172,0,979.256673511294,1,34471,0
"Wenatchee, WA Metro Area",2018,29419.3029259897,0,680.827882960413,1,45929,0
"Wenatchee, WA Metro Area",2019,36627.7013888889,0,839.885416666667,1,58502,0
"Wenatchee, WA Metro Area",2020,39263.820642978,145.090909090909,885.790186125212,13.7272727272727,51612,25
"Wenatchee, WA Metro Area",2021,32758.1815235008,0,728.330632090762,1,46922,0
"Wheeling, WV-OH Metro Area",2018,45977.8553719008,0,1126.22727272727,1,39306,0
"Wheeling, WV-OH Metro Area",2019,53886.6086065574,0,1282.37909836066,1,34021,0
"Wheeling, WV-OH Metro Area",2020,66041.27734375,0,1514.328125,0,50567,0
"Wheeling, WV-OH Metro Area",2021,92539.1466666667,0,1449.90666666667,1,55960,0
"Wichita Falls, TX Metro Area",2018,23706.4140480591,0,711.630314232902,1,42884,0
"Wichita Falls, TX Metro Area",2019,29614.4379699248,0,794.278195488722,1,38609,0
"Wichita Falls, TX Metro Area",2020,37500.1128747795,301.75,1076.0811287478,22.9166666666667,54833,19
"Wichita Falls, TX Metro Area",2021,17004.9797297297,0,424.699324324324,0,20949,0
"Wichita, KS Metro Area",2018,230613.286532951,0,5730.01289398281,1,238484,0
"Wichita, KS Metro Area",2019,208399.174220963,0,4805.10906515581,1,226488,0
"Wichita, KS Metro Area",2020,265437.768707483,1767.3,6642.98231292517,70.2,344813,181
"Wichita, KS Metro Area",2021,269828.00405954,5750.2,5865.31393775372,135.56,326442,540
"Williamsport, PA Metro Area",2018,33383.536036036,0,910.698198198198,1,32202,0
"Williamsport, PA Metro Area",2019,18076.6477272727,0,417.945454545455,1,9701,0
"Williamsport, PA Metro Area",2020,17043.6329896907,5.1,399.288659793814,1,10419,1
"Williamsport, PA Metro Area",2021,59893.632034632,0,1427.38528138528,1,44449,0
"Wilmington, NC Metro Area",2018,58663.6413570275,0,1591.70436187399,1,93683,0
"Wilmington, NC Metro Area",2019,103801.52124183,0,2553.95098039216,1,152156,0
"Wilmington, NC Metro Area",2020,74771.0911901082,56.4166666666667,1601.88717156105,3.83333333333333,94403,27
"Wilmington, NC Metro Area",2021,148493.573846154,482.318181818182,2929.78153846154,12.1818181818182,230976,108
"Winchester, VA-WV Metro Area",2018,52880.8223062382,0,1336.89035916824,1,42833,0
"Winchester, VA-WV Metro Area",2019,43322.3158914729,0,1157.32170542636,1,42068,0
"Winchester, VA-WV Metro Area",2020,13736.4225865209,45.7333333333333,291.251366120219,1,12862,53
"Winchester, VA-WV Metro Area",2021,55706.3657243816,2.82352941176471,1284.01060070671,1,67466,5
"Winston-Salem, NC Metro Area",2018,216690.212698413,6158.375,4804.52380952381,209.875,248934,797
"Winston-Salem, NC Metro Area",2019,193006.989377845,0,4646.25189681335,1,250347,0
"Winston-Salem, NC Metro Area",2020,228173.711370262,623.931034482759,5550.43002915452,45.1379310344828,265168,53
"Winston-Salem, NC Metro Area",2021,234473.080851064,216.321428571429,5269.11347517731,10.5357142857143,270812,65
"Worcester, MA-CT Metro Area",2018,221627.413294798,5282.04,4781.13150289017,128.52,215172,693
"Worcester, MA-CT Metro Area",2019,393426.512555391,16431.6538461538,8541.37666174298,430.230769230769,405707,908
"Worcester, MA-CT Metro Area",2020,407857.979166667,19937.3846153846,8628.19583333333,581.653846153846,512053,798
"Worcester, MA-CT Metro Area",2021,516382.922437673,17023.7666666667,9033.33102493075,512.6,538623,1283
"Yakima, WA Metro Area",2018,27833.9361022364,0,716.862619808307,1,34011,0
"Yakima, WA Metro Area",2019,54105.5063492063,0,1247.43174603175,1,62235,0
"Yakima, WA Metro Area",2020,69275.0207715134,784.428571428571,1613.91988130564,21.2142857142857,90298,20
"Yakima, WA Metro Area",2021,76858.7369165488,542,1741.89533239038,12.3125,97326,25
"York-Hanover, PA Metro Area",2018,144520.755357143,0,3411.19464285714,1,114827,0
"York-Hanover, PA Metro Area",2019,137308.957627119,0,3237.62033898305,1,126133,0
"York-Hanover, PA Metro Area",2020,80137.9744816587,283.333333333333,1781.59489633174,14.6666666666667,61339,4
"York-Hanover, PA Metro Area",2021,170628.372168285,0,3574.35113268608,1,166566,0
"Youngstown-Warren-Boardman, OH-PA Metro Area",2018,167615.941780822,0,5122.39554794521,1,200448,0
"Youngstown-Warren-Boardman, OH-PA Metro Area",2019,171538.74512987,3091.66666666667,4257.76623376623,222.714285714286,163279,439
"Youngstown-Warren-Boardman, OH-PA Metro Area",2020,169533.874039939,397.6,4759.1643625192,23.76,208971,47
"Youngstown-Warren-Boardman, OH-PA Metro Area",2021,161690.064417178,6872.48,3898.91717791411,153.36,227994,421
"Yuba City, CA Metro Area",2018,9342.08905380334,0,238.265306122449,1,13497,0
"Yuba City, CA Metro Area",2019,20223.7178030303,0,503.348484848485,1,31428,0
"Yuba City, CA Metro Area",2020,25747.5153061224,180.2,628.704081632653,2.53333333333333,44281,28
"Yuba City, CA Metro Area",2021,33860.4256,53.2857142857143,692.1856,1.07142857142857,61658,14
"Yuma, AZ Metro Area",2018,14384.0251256281,0,459.767169179229,1,12915,0
"Yuma, AZ Metro Area",2019,28649.9525547445,0,878.047445255474,1,39069,0
"Yuma, AZ Metro Area",2020,32253.9504,0,978.5536,1,41674,0
"Yuma, AZ Metro Area",2021,44859.6,42.8,1151.03875968992,1.6,59499,15
